"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"TNFAIP3",1678.96940228068,-0.294177454792335,0.141461306127762,0.00595822312838004,0.0130702952515812,"Not Significant"
"CD7",159.705399990041,-0.315416555775377,0.154495268848521,0.0059634030332358,0.0130798306261249,"Not Significant"
"BTN2A2",823.289598203376,-0.164901868201532,0.0686483914058302,0.00596940329010958,0.0130911624046264,"Not Significant"
"KLC1",5086.91193244463,-0.116497358084172,0.0452882613907497,0.00597796202109462,0.0131081010797745,"Not Significant"
"RNF19A",1831.44480680252,-0.154836184999828,0.0635883530581599,0.006020248041917,0.0131989797874734,"Not Significant"
"CYB5D1",83.6958663557453,0.247028068896539,0.113985674124482,0.00602844823645211,0.0132133216930783,"Not Significant"
"IFITM2",33362.4445418517,-0.229591585401148,0.104040912117682,0.00602847282086114,0.0132133216930783,"Not Significant"
"MPND",893.077625248364,-0.137755070513376,0.0551893790338681,0.00603249368843088,0.0132202890715194,"Not Significant"
"MAN1B1",1527.92596785039,0.199330590912404,0.0871943347034952,0.00604213995734584,0.0132395809253775,"Not Significant"
"BCR",1460.3147548148,0.136726451179884,0.0547353862694255,0.00606271805626071,0.0132828179574788,"Not Significant"
"CMYA5",62.6325658305061,0.231552089795442,0.105334656874946,0.00609161762131639,0.0133442718926562,"Not Significant"
"CLSPN",32.9853576197253,0.234292059466205,0.106897360179584,0.00609300970535189,0.0133454593155726,"Not Significant"
"RNF141",112.087841771274,-0.319201462356239,0.157539413980256,0.00610034936140603,0.0133590081347587,"Not Significant"
"NSMF",1046.11448697491,0.134448283763559,0.0536964338192076,0.00610089734561911,0.0133590081347587,"Not Significant"
"PNMA8A",15.8458380844689,0.659625596133444,0.408640075254784,0.00612784224249723,0.0134161376666025,"Not Significant"
"SPAST",37.3579709714619,-0.309183699678101,0.151429126557081,0.00613131857865291,0.0134200058113552,"Not Significant"
"RALGAPB",638.716459896906,-0.0879071887856654,0.0332432616104908,0.00613129419392356,0.0134200058113552,"Not Significant"
"RAB40C",1108.0568905422,-0.140613912910625,0.056713334187249,0.00614119041276402,0.013439739264064,"Not Significant"
