"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003341","cilium movement","72/1126","183/13425",0.39344262295082,4.69091226741985,15.2109991310071,5.08722103801967e-31,2.42914804565439e-27,2.10664500669152e-27,"CABYR/CCDC146/SPA17/EFHC1/RIBC2/DNAH7/DNAAF1/CCDC40/DNAH3/DNAH2/DNALI1/ATP1A4/DNAH12/CFAP100/SPAG8/CFAP61/HYDIN/DRC7/RSPH9/MEIG1/DNAAF3/DNAI1/RSPH4A/DNAI2/SPAG17/TTLL9/DNAH6/CFAP57/NEK10/GAS2L2/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/DNAH9/ROPN1L/TEKT1/ZMYND10/DNAH10/SPEF1/ARMC3/CFAP46/CFAP126/CFAP73/CCDC181/EFHC2/CFAP77/CFAP70/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/NME5/TTC29/EPPIN/CFAP47/IQUB/TMEM232/CWH43/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MNS1/CFAP58/TACR1",72
"GO:0060294","cilium movement involved in cell motility","55/1126","148/13425",0.371621621621622,4.43074624357928,12.6982754290575,1.54678029900681e-22,3.22370850304977e-19,2.79571656125606e-19,"CCDC146/EFHC1/RIBC2/DNAH7/CCDC40/DNAH3/DNAH2/DNALI1/ATP1A4/SPAG8/CFAP61/DRC7/RSPH9/MEIG1/DNAI1/RSPH4A/TTLL9/DNAH6/CFAP57/GAS2L2/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/DNAH9/ROPN1L/TEKT1/DNAH10/ARMC3/CFAP46/CFAP126/CCDC181/EFHC2/CFAP77/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/EPPIN/CFAP47/IQUB/TMEM232/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MNS1/CFAP58/TACR1",55
"GO:0001539","cilium or flagellum-dependent cell motility","55/1126","150/13425",0.366666666666667,4.37166962699822,12.5645993466508,3.28391104055695e-22,3.22370850304977e-19,2.79571656125606e-19,"CCDC146/EFHC1/RIBC2/DNAH7/CCDC40/DNAH3/DNAH2/DNALI1/ATP1A4/SPAG8/CFAP61/DRC7/RSPH9/MEIG1/DNAI1/RSPH4A/TTLL9/DNAH6/CFAP57/GAS2L2/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/DNAH9/ROPN1L/TEKT1/DNAH10/ARMC3/CFAP46/CFAP126/CCDC181/EFHC2/CFAP77/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/EPPIN/CFAP47/IQUB/TMEM232/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MNS1/CFAP58/TACR1",55
"GO:0060285","cilium-dependent cell motility","55/1126","150/13425",0.366666666666667,4.37166962699822,12.5645993466508,3.28391104055695e-22,3.22370850304977e-19,2.79571656125606e-19,"CCDC146/EFHC1/RIBC2/DNAH7/CCDC40/DNAH3/DNAH2/DNALI1/ATP1A4/SPAG8/CFAP61/DRC7/RSPH9/MEIG1/DNAI1/RSPH4A/TTLL9/DNAH6/CFAP57/GAS2L2/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/DNAH9/ROPN1L/TEKT1/DNAH10/ARMC3/CFAP46/CFAP126/CCDC181/EFHC2/CFAP77/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/EPPIN/CFAP47/IQUB/TMEM232/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MNS1/CFAP58/TACR1",55
"GO:0035082","axoneme assembly","39/1126","77/13425",0.506493506493506,6.03878803257134,13.4164809720912,3.37561099795788e-22,3.22370850304977e-19,2.79571656125606e-19,"CCDC146/DNAH7/DNAAF1/CCDC40/DNAH3/LRGUK/DNAH2/DNAH12/DNAJB13/CFAP74/CFAP100/HYDIN/DRC7/RSPH9/MEIG1/DNAAF3/DNAI1/RSPH4A/DNAI2/SPAG17/CFAP57/CFAP157/LRRC46/RSPH1/CFAP43/ZMYND10/SPEF1/CFAP46/CFAP73/TEKT2/CFAP65/SPAG6/DNAH5/CFAP47/DRC1/CFAP206/RP1/MNS1/CFAP58",39
"GO:0001578","microtubule bundle formation","42/1126","103/13425",0.407766990291262,4.86169790822397,11.9038504150099,2.76337447308461e-19,2.19918551816317e-16,1.90721318896752e-16,"CCDC146/DNAH7/DNAAF1/CCDC40/DNAH3/PLK1/LRGUK/DNAH2/DNAH12/DNAJB13/CFAP74/CFAP100/HYDIN/DRC7/RSPH9/MEIG1/DNAAF3/DNAI1/RSPH4A/DNAI2/SPAG17/CFAP57/GAS2L2/CFAP157/LRRC46/RSPH1/CFAP43/ZMYND10/SPEF1/CFAP46/CFAP73/TEKT2/CFAP65/SPAG6/DNAH5/CFAP47/DRC1/CFAP206/RP1/MNS1/CFAP58/NCKAP5",42
"GO:0097722","sperm motility","46/1126","133/13425",0.345864661654135,4.12365282656018,10.9538976663857,1.28748452133622e-17,8.7824836991149e-15,7.61648737885214e-15,"CCDC146/EFHC1/RIBC2/CCDC40/DNALI1/ATP1A4/FHAD1/SPAG8/CFAP61/DRC7/MEIG1/DNAI1/TTLL9/CFAP57/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/ROPN1L/TEKT1/ARMC3/CFAP126/CCDC181/EFHC2/CFAP77/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/EPPIN/CFAP47/IQUB/TMEM232/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MNS1/CFAP58/TACR1",46
"GO:0030317","flagellated sperm motility","45/1126","132/13425",0.340909090909091,4.06456886807686,10.7058243804369,5.49973254941542e-17,3.28265286543233e-14,2.84683524334214e-14,"CCDC146/EFHC1/RIBC2/CCDC40/DNALI1/ATP1A4/SPAG8/CFAP61/DRC7/MEIG1/DNAI1/TTLL9/CFAP57/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/ROPN1L/TEKT1/ARMC3/CFAP126/CCDC181/EFHC2/CFAP77/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/EPPIN/CFAP47/IQUB/TMEM232/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MNS1/CFAP58/TACR1",45
"GO:0007018","microtubule-based movement","78/1126","383/13425",0.203655352480418,2.42812886949344,8.57965755144832,8.76796872453584e-14,4.65189451773985e-11,4.03429110670456e-11,"KIF26B/CABYR/CCDC146/KIF24/KIF19/SPA17/EFHC1/RIBC2/DNAH7/DNAAF1/CCDC40/DNAH3/DNAH2/DNALI1/ATP1A4/DNAH12/CFAP100/SPAG8/CFAP61/HYDIN/DRC7/RSPH9/MEIG1/DNAAF3/DNAI1/RSPH4A/DNAI2/SPAG17/TTLL9/DNAH6/CFAP57/NEK10/GAS2L2/CFAP157/PACRG/LRRC46/CFAP43/ENKUR/DNAH9/ROPN1L/TEKT1/ZMYND10/DNAH10/SPEF1/ARMC3/CFAP46/CFAP126/CFAP73/CCDC181/EFHC2/CFAP77/CFAP70/TEKT4/TEKT2/EFCAB6/RIBC1/CFAP65/SPAG6/CFAP52/DNAH5/NME5/TTC29/EPPIN/CFAP47/DYNLRB2/IQUB/TMEM232/CWH43/DRC1/CFAP206/ROPN1B/CFAP45/CATSPERD/MAP1A/MNS1/CFAP58/TACR1/MAP2",78
"GO:0006959","humoral immune response","50/1126","195/13425",0.256410256410256,3.05711162727148,8.75528945642783,3.79716147804841e-13,1.81314460576811e-10,1.57242455312026e-10,"CFH/CXCL13/PRSS2/CFI/IFNE/CFB/MS4A1/C4A/MMP7/CXCL14/CCR7/CR2/C4B/CLU/COLEC11/SUSD4/POU2AF1/C6/LTF/CCL7/PGLYRP4/JCHAIN/CCL24/BPIFA1/CFHR3/KRT6A/WFDC2/CXCL6/FCER2/CCL25/CCL13/CALCA/CCL1/DEFB4A/WFDC12/GNLY/FCN3/DEFA4/CAMP/RNASE3/DEFA1/WFDC10B/PF4/DEFA1B/KLK5/C8B/PLA2G1B/WFDC5/VIP/GATA3",50
"GO:0070286","axonemal dynein complex assembly","16/1126","27/13425",0.592592592592593,7.0653246496941,9.54533584413049,2.90768769480358e-11,1.26220079478974e-08,1.09462616185237e-08,"DNAH7/DNAAF1/CCDC40/DNAH3/DNAH2/DNAH12/CFAP100/DNAAF3/DNAI1/DNAI2/CFAP57/ZMYND10/CFAP73/TEKT2/DNAH5/DRC1",16
"GO:0019730","antimicrobial humoral response","32/1126","106/13425",0.30188679245283,3.59931633097624,8.12926956291239,7.04998839803876e-11,2.80530788338626e-08,2.43286441735829e-08,"CXCL13/PRSS2/MMP7/CXCL14/COLEC11/LTF/CCL7/PGLYRP4/JCHAIN/CCL24/BPIFA1/KRT6A/WFDC2/CXCL6/CCL25/CCL13/CALCA/CCL1/DEFB4A/WFDC12/GNLY/DEFA4/CAMP/RNASE3/DEFA1/WFDC10B/PF4/DEFA1B/KLK5/PLA2G1B/WFDC5/VIP",32
"GO:0044458","motile cilium assembly","24/1126","70/13425",0.342857142857143,4.08779497589444,7.83701713488118,9.42103713597783e-10,3.46041940956109e-07,3.00100081724185e-07,"CCDC146/DNAAF1/CCDC40/DNALI1/CFAP61/DRC7/RSPH9/MEIG1/DNAAF3/SPAG17/CFAP57/CFAP157/LRRC46/CFAP43/MCIDAS/ZMYND10/CCDC181/CFAP65/SPAG6/CFAP47/DRC1/CFAP206/MNS1/CFAP58",24
"GO:0003351","epithelial cilium movement involved in extracellular fluid movement","18/1126","41/13425",0.439024390243902,5.23437161547459,8.21605239932457,1.1581400655881e-09,3.95008486655941e-07,3.42565640452901e-07,"CABYR/SPA17/DNAAF1/CCDC40/DNAAF3/DNAI1/RSPH4A/SPAG17/NEK10/CFAP43/DNAH9/ROPN1L/SPAG6/DNAH5/NME5/CWH43/DRC1/CFAP45",18
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","25/1126","80/13425",0.3125,3.72585479573712,7.39884089354989,3.82179154904147e-09,1.21660364311153e-06,1.05508266343362e-06,"CXCL13/MMP7/CXCL14/LTF/CCL7/PGLYRP4/CCL24/BPIFA1/KRT6A/CXCL6/CCL25/CCL13/CALCA/CCL1/DEFB4A/GNLY/DEFA4/CAMP/RNASE3/DEFA1/PF4/DEFA1B/KLK5/PLA2G1B/VIP",25
"GO:0006858","extracellular transport","18/1126","44/13425",0.409090909090909,4.87748264169223,7.79483957480142,4.62472744507308e-09,1.380192096889e-06,1.1969524847972e-06,"CABYR/SPA17/DNAAF1/CCDC40/DNAAF3/DNAI1/RSPH4A/SPAG17/NEK10/CFAP43/DNAH9/ROPN1L/SPAG6/DNAH5/NME5/CWH43/DRC1/CFAP45",18
"GO:0002227","innate immune response in mucosa","9/1126","11/13425",0.818181818181818,9.75496528338447,8.78915019607899,9.38851952757399e-09,2.63706945553917e-06,2.28696197037004e-06,"CLDN2/BPIFB1/LTF/CAMP/NOS2/RNASE3/DEFA1/DEFA1B/PLA2G1B",9
"GO:0019731","antibacterial humoral response","17/1126","42/13425",0.404761904761905,4.82586906876427,7.51369004761633,1.5082613241296e-08,4.00108212373269e-06,3.46988306966424e-06,"MMP7/LTF/JCHAIN/BPIFA1/WFDC2/CALCA/WFDC12/DEFA4/CAMP/RNASE3/DEFA1/WFDC10B/DEFA1B/KLK5/PLA2G1B/WFDC5/VIP",17
"GO:0002009","morphogenesis of an epithelium","70/1126","420/13425",0.166666666666667,1.98712255772647,6.21893202273567,1.70477973436093e-08,4.28438064819654e-06,3.71556979223041e-06,"CTHRC1/SULF1/KIF26B/ALDH1A3/KRT15/FERMT1/KRT14/BRSK1/ADAMTS16/IGF1/GRHL3/TFAP2A/GREM1/TMEM59L/RET/ASB2/TP63/SIX1/HMGA2/COL5A1/MDK/KRT17/MMP2/WNT4/KRT13/WNT10A/RGMA/KRT23/DNAAF1/CCDC40/OSR1/KRT40/LCN2/STOX1/WT1/FST/SMO/TWIST1/CA9/KRT6A/SALL4/MMP12/EYA1/BMP7/SFRP1/SIX4/EPB41L5/EFNB2/NOTCH4/NDRG4/WNT7A/ACVRL1/CECR2/CAV3/MSN/NKD1/SLIT2/DLL4/TCF15/HHIP/KLF4/TBX3/DLC1/AJAP1/CA2/RSPO2/SOSTDC1/SHH/LGR5/GATA3",70
"GO:0001906","cell killing","43/1126","212/13425",0.202830188679245,2.41829065987466,6.29807346276852,3.98313132789047e-08,9.5097260453385e-06,8.24717823364269e-06,"CFH/CXCL13/CFB/C4A/CXCL14/STAP1/CLU/RAET1E/PLA2G2A/SERPINB4/C6/LTF/PGLYRP4/IL13/SLAMF7/NECTIN4/KRT6A/CXCL6/CCL25/CCL13/CCL1/DEFB4A/AGER/GNLY/NCR1/FCN3/DEFA4/KIR3DL1/CAMP/NOS2/ARG1/PRF1/DEFA1/KLRD1/NKG7/EMP2/PF4/DEFA1B/CX3CR1/CLEC12B/C8B/ICAM1/KLRC3",43
"GO:0031640","killing of cells of another organism","25/1126","90/13425",0.277777777777778,3.31187092954411,6.65830361649217,5.385704661896e-08,1.16894271638879e-05,1.01374938468416e-05,"CXCL13/CFB/C4A/CXCL14/PLA2G2A/C6/LTF/PGLYRP4/KRT6A/CXCL6/CCL25/CCL13/CCL1/DEFB4A/GNLY/FCN3/DEFA4/CAMP/ARG1/PRF1/DEFA1/NKG7/PF4/DEFA1B/C8B",25
"GO:0141061","disruption of cell in another organism","25/1126","90/13425",0.277777777777778,3.31187092954411,6.65830361649217,5.385704661896e-08,1.16894271638879e-05,1.01374938468416e-05,"CXCL13/CFB/C4A/CXCL14/PLA2G2A/C6/LTF/PGLYRP4/KRT6A/CXCL6/CCL25/CCL13/CCL1/DEFB4A/GNLY/FCN3/DEFA4/CAMP/ARG1/PRF1/DEFA1/NKG7/PF4/DEFA1B/C8B",25
"GO:0042476","odontogenesis","27/1126","103/13425",0.262135922330097,3.12537722671541,6.55156700072498,6.05807158338291e-08,1.25770833959363e-05,1.09073014228963e-05,"COL1A1/TFAP2A/PAX9/COL1A2/AQP5/TP63/OSR2/ASPN/FOXC1/WNT10A/ENAM/AQP6/SSUH2/TNFSF11/OSR1/FST/SMO/BMP7/AMTN/CAMP/ODAM/CSF3R/SP6/RSPO2/SOSTDC1/KLK5/SHH",27
"GO:0007204","positive regulation of cytosolic calcium ion concentration","31/1126","130/13425",0.238461538461538,2.84311381336248,6.38932420546893,7.07579402051666e-08,1.40778818533196e-05,1.22088481038213e-05,"CXCL13/BDKRB2/HTR2A/TRPV4/CCR7/P2RX5/CD38/AVPR1A/CD24/MCHR1/ADCYAP1/GIPR/BDKRB1/GRIN1/CCR8/CALCA/TACR1/CCL1/ADRA1A/EDNRB/CAV1/ADCY8/CAV3/ACKR4/CD36/ADRA1D/CX3CR1/TRPC3/PLA2G1B/FFAR4/ADRA1B",31
"GO:0141060","disruption of anatomical structure in another organism","25/1126","93/13425",0.268817204301075,3.20503638342978,6.45631703070728,1.09103594699564e-07,2.08387865876166e-05,1.8072149117814e-05,"CXCL13/CFB/C4A/CXCL14/PLA2G2A/C6/LTF/PGLYRP4/KRT6A/CXCL6/CCL25/CCL13/CCL1/DEFB4A/GNLY/FCN3/DEFA4/CAMP/ARG1/PRF1/DEFA1/NKG7/PF4/DEFA1B/C8B",25
"GO:0120316","sperm flagellum assembly","17/1126","49/13425",0.346938775510204,4.13645920179795,6.65502695640706,2.18639602532382e-07,3.92574913177114e-05,3.40455157550568e-05,"CCDC146/DNALI1/CFAP61/DRC7/MEIG1/CFAP57/CFAP157/LRRC46/CFAP43/CCDC181/CFAP65/SPAG6/CFAP47/DRC1/CFAP206/MNS1/CFAP58",17
"GO:0044782","cilium organization","60/1126","362/13425",0.165745856353591,1.97614398005947,5.69668188758744,2.21979532058263e-07,3.92574913177114e-05,3.40455157550568e-05,"ADAMTS16/CCDC146/KIF24/KIF19/TMEM231/DNAH7/CCDC13/DNAAF1/CCDC40/DNAH3/LRGUK/CCNO/DNAH2/DNALI1/DNAH12/DNAJB13/CFAP74/CFAP100/CFAP61/HYDIN/DRC7/RSPH9/MEIG1/DNAAF3/DNAI1/RSPH4A/DNAI2/SPAG17/CFAP57/CFAP157/LRRC46/RSPH1/CFAP43/MCIDAS/TEKT1/ZMYND10/SPEF1/CFAP46/CFAP126/CFAP73/CCDC181/CFAP70/TEKT4/MAPK15/TEKT2/CFAP65/SPAG6/DNAH5/NME5/TTC29/CFAP47/ERICH3/IQUB/CWH43/DRC1/CFAP206/ROPN1B/RP1/MNS1/CFAP58",60
"GO:0036159","inner dynein arm assembly","9/1126","14/13425",0.642857142857143,7.66461557980208,7.54890233842602,2.70682076207282e-07,4.6160961210349e-05,4.00324544285506e-05,"DNAH7/DNAAF1/CCDC40/DNAH3/DNAH2/CFAP100/ZMYND10/CFAP73/TEKT2",9
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","29/1126","124/13425",0.233870967741935,2.78838165358391,6.05346684388033,2.89893412355272e-07,4.77324497929801e-05,4.13953061417655e-05,"DRD5/TSHR/ADGRF4/PDE10A/PTHLH/ADM2/RAMP1/ADCYAP1/GIPR/TCP11/GNAL/MRAP/CALCA/ADRA1A/ADRB2/ADCY8/RXFP1/ADRB1/VIPR1/RAMP2/S1PR5/RAMP3/GPBAR1/GHRHR/ADRA1D/PF4/FFAR4/VIP/ADRA1B",29
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","37/1126","182/13425",0.203296703296703,2.42385279019382,5.85171089184505,3.2919549660212e-07,5.23969498758375e-05,4.54405292502716e-05,"DRD5/TSHR/ADGRF4/PDE10A/PTHLH/GNAO1/ADM2/DRD2/GRM7/RAMP1/MCHR1/ADCYAP1/GIPR/TCP11/GNAL/MRAP/CALCA/ADRA1A/ADRB2/GRM8/CHRM3/ADCY8/RXFP1/ADRB1/VIPR1/RAMP2/S1PR5/RAMP3/GPBAR1/GHRHR/CHRM2/ADRA1D/PF4/FFAR4/VIP/CHRM1/ADRA1B",37
"GO:0034329","cell junction assembly","68/1126","440/13425",0.154545454545455,1.84260455352818,5.43756459659494,5.22647065820013e-07,8.05045077190503e-05,6.98164195903542e-05,"CDH3/TPBG/SPTBN2/GAP43/COL17A1/ADGRB2/PLXNA4/ASIC1/THY1/LRRN1/CLDN2/EPHB2/ITGB4/GREM1/CLDN14/THBS2/TRPV4/ANK2/CDH2/SIX1/DRD2/CDH26/WNT4/CBLN4/NRXN2/FRMPD2/CDHR3/CLDN16/CNTN5/PKP2/DKK1/SFRP1/CLDN1/SIX4/CLDN8/NLGN4Y/EPB41L5/GRIA1/ARHGAP6/ESAM/CAV1/LIN7A/EFNB2/GPM6A/LRRN3/LAMA3/WNT7A/ACVRL1/LIMCH1/ADGRL2/CRTAC1/CDH19/CDH13/THSD1/SPOCK2/TEK/RAMP2/NRG3/CDH5/GPBAR1/CLDN5/ACE/FAM107A/DLC1/GABRB2/NTRK2/NLGN4X/CDH10",68
"GO:0030198","extracellular matrix organization","47/1126","264/13425",0.178030303030303,2.12260818666236,5.57392332329275,5.7463554872438e-07,8.57463982862161e-05,7.43623766013721e-05,"SULF1/COL14A1/PRSS2/COMP/ZNF469/POSTN/COL1A1/FERMT1/COL3A1/ADAMTS16/HPSE2/MMP11/GREM1/SMOC1/MMP7/COL1A2/FAP/SULF2/COL5A1/COL4A6/MELTF/MMP2/ADAMTS14/FOXC1/P4HA3/CCDC80/WT1/COL5A2/COL11A1/MMP12/CMA1/MMP9/HAS1/MMP3/CAV1/RXFP1/SLC39A8/OLFML2A/SPOCK2/RAMP2/FGFR4/COL4A3/TCF15/RGCC/MATN3/PPARG/KLK5",47
"GO:0043062","extracellular structure organization","47/1126","265/13425",0.177358490566038,2.11459834444854,5.54483531956667,6.43199276862788e-07,9.03316631476415e-05,7.83388840612448e-05,"SULF1/COL14A1/PRSS2/COMP/ZNF469/POSTN/COL1A1/FERMT1/COL3A1/ADAMTS16/HPSE2/MMP11/GREM1/SMOC1/MMP7/COL1A2/FAP/SULF2/COL5A1/COL4A6/MELTF/MMP2/ADAMTS14/FOXC1/P4HA3/CCDC80/WT1/COL5A2/COL11A1/MMP12/CMA1/MMP9/HAS1/MMP3/CAV1/RXFP1/SLC39A8/OLFML2A/SPOCK2/RAMP2/FGFR4/COL4A3/TCF15/RGCC/MATN3/PPARG/KLK5",47
"GO:0045229","external encapsulating structure organization","47/1126","265/13425",0.177358490566038,2.11459834444854,5.54483531956667,6.43199276862788e-07,9.03316631476415e-05,7.83388840612448e-05,"SULF1/COL14A1/PRSS2/COMP/ZNF469/POSTN/COL1A1/FERMT1/COL3A1/ADAMTS16/HPSE2/MMP11/GREM1/SMOC1/MMP7/COL1A2/FAP/SULF2/COL5A1/COL4A6/MELTF/MMP2/ADAMTS14/FOXC1/P4HA3/CCDC80/WT1/COL5A2/COL11A1/MMP12/CMA1/MMP9/HAS1/MMP3/CAV1/RXFP1/SLC39A8/OLFML2A/SPOCK2/RAMP2/FGFR4/COL4A3/TCF15/RGCC/MATN3/PPARG/KLK5",47
"GO:2000027","regulation of animal organ morphogenesis","19/1126","64/13425",0.296875,3.53956205595027,6.1617574779446,6.88958166664311e-07,9.39935784520595e-05,8.151462940323e-05,"SULF1/GREM1/PAX9/SIX1/WNT4/WNT10A/STOX1/WT1/SMO/BMP7/DKK1/SFRP1/SIX4/CAV3/SP6/AJAP1/RSPO2/SHH/GATA3",19
"GO:0007286","spermatid development","34/1126","166/13425",0.204819277108434,2.44200603479638,5.65641158219128,8.17761212899765e-07,0.000106747231393849,9.25750583198461e-05,"CABYR/CCDC146/DNALI1/CFAP61/DRC7/MEIG1/STK33/SPAG17/CFAP57/CFAP157/PACRG/LRRC46/RSPH1/CFAP43/ROPN1L/AXDND1/ARMC3/TCP11/CCDC181/ADGB/CFAP65/SPAG6/CFAP52/NME5/CFAP47/DRC1/CFAP206/ROPN1B/TRIP13/PAEP/SPINK1/CATSPERD/MNS1/CFAP58",34
"GO:0007423","sensory organ development","71/1126","472/13425",0.150423728813559,1.79346230845651,5.30991274064902,8.27151321795269e-07,0.000106747231393849,9.25750583198461e-05,"CTHRC1/STRA6/MYO3B/ALDH1A3/THY1/SAMD11/IGF1/GRHL3/EPHB2/TFAP2A/SMOC1/TMEM132E/SERPINF1/AQP5/BHLHA15/MFAP2/SIX1/OSR2/COL5A1/KCNK2/OTX1/BHLHE22/DRD2/FJX1/SLC44A4/PROM1/USH1C/BFSP2/GSDME/PLPPR4/WHRN/FOXC1/WNT10A/TMEM231/OSR1/KERA/STOX1/CNGA3/WT1/COL5A2/BMPR1B/TWIST1/COL11A1/EYA1/RORB/BMP7/RP1/SIX4/LIN7A/GPM6A/WNT7A/ACVRL1/CECR2/CPAMD8/TMIE/RS1/TSPAN12/NKD1/DLL4/MYO7B/TCF15/JUN/KLF4/TBX3/LAMC3/GABRB2/NTRK2/SHH/FBN3/LGR5/GATA3",71
"GO:0060271","cilium assembly","55/1126","335/13425",0.164179104477612,1.95746401208876,5.36970349881532,9.66228301269486e-07,0.000121414214172679,0.000105294796044159,"ADAMTS16/CCDC146/KIF24/TMEM231/DNAH7/CCDC13/DNAAF1/CCDC40/DNAH3/LRGUK/CCNO/DNAH2/DNALI1/DNAH12/DNAJB13/CFAP74/CFAP100/CFAP61/HYDIN/DRC7/RSPH9/MEIG1/DNAAF3/DNAI1/RSPH4A/DNAI2/SPAG17/CFAP57/CFAP157/LRRC46/RSPH1/CFAP43/MCIDAS/TEKT1/ZMYND10/SPEF1/CFAP46/CFAP73/CCDC181/CFAP70/TEKT4/MAPK15/TEKT2/CFAP65/SPAG6/DNAH5/NME5/CFAP47/ERICH3/IQUB/DRC1/CFAP206/RP1/MNS1/CFAP58",55
"GO:0001525","angiogenesis","71/1126","476/13425",0.149159663865546,1.77839119662074,5.23188925674335,1.13684415648974e-06,0.000139190534544577,0.000120711063741718,"CXCL13/SULF1/ADGRB2/ADAM12/THY1/THBS4/EPHB2/GREM1/THBS2/FAP/SERPINF1/ADM2/HMGA2/MDK/MMP2/FOXC1/TNN/COL15A1/RAMP1/E2F8/CCL24/CHI3L1/TWIST1/CMA1/SFRP1/FUT1/SEMA6A/CAV1/EFNB2/PTPRB/HYAL1/NOTCH4/WNT7A/ACVRL1/ANXA3/TAL1/HIF3A/TSPAN12/NPR3/CDH13/CLEC14A/CLIC3/CAMP/ID1/TEK/SLIT2/RAMP2/CD36/HEY1/DLL4/CDH5/COL4A3/CLDN5/EPAS1/SEMA5A/JUN/JCAD/EMP2/KLF4/RGCC/TMEM100/ITGA2B/PF4/TMIGD2/CCBE1/CX3CR1/PPARG/SHH/IL1A/ESM1/VEGFD",71
"GO:0007288","sperm axoneme assembly","12/1126","29/13425",0.413793103448276,4.93354566056226,6.41609656409,1.54362499256451e-06,0.000184270233487389,0.000159805808440758,"CCDC146/DRC7/MEIG1/CFAP157/LRRC46/CFAP43/CFAP65/SPAG6/CFAP47/CFAP206/MNS1/CFAP58",12
"GO:0003073","regulation of systemic arterial blood pressure","22/1126","88/13425",0.25,2.9806838365897,5.64030623546541,2.37881263872452e-06,0.000277044642680721,0.000240263130185937,"POSTN/DRD5/SLC2A5/ADAMTS16/ADM2/DRD2/AVPR1A/TTR/OXTR/TNNI3/CMA1/CALCA/TACR1/ADRA1A/ADRB2/EDNRB/MME/ADRB1/ACE/EMP2/KL/SPX",22
"GO:0048515","spermatid differentiation","34/1126","174/13425",0.195402298850575,2.32972989526551,5.34181688050906,2.51191372016606e-06,0.00028558066699507,0.000247665879076022,"CABYR/CCDC146/DNALI1/CFAP61/DRC7/MEIG1/STK33/SPAG17/CFAP57/CFAP157/PACRG/LRRC46/RSPH1/CFAP43/ROPN1L/AXDND1/ARMC3/TCP11/CCDC181/ADGB/CFAP65/SPAG6/CFAP52/NME5/CFAP47/DRC1/CFAP206/ROPN1B/TRIP13/PAEP/SPINK1/CATSPERD/MNS1/CFAP58",34
"GO:0008015","blood circulation","66/1126","442/13425",0.149321266968326,1.78031794764634,5.0474319024589,2.61888286687392e-06,0.000290817806728441,0.000252207715992215,"COMP/POSTN/DRD5/SLC2A5/BDKRB2/ADAMTS16/KCND3/CACNA1G/HTR2A/GNAO1/COL1A2/TRPV4/SLC4A3/ANK2/ADM2/DRD2/MMP2/DES/GNB3/CD38/FOXC1/AVPR1A/SHOX2/DSP/RGS4/TTR/OXTR/BDKRB1/PKP2/TNNI3/CMA1/CYP2J2/CALCA/TACR1/ADRA1A/ADRB2/EDNRB/CAV1/AGER/ACVRL1/MME/ADRB1/NPR3/TNNC1/CAV3/SGCG/NOS2/TEK/SLIT2/RAMP2/SCN1A/SLC6A4/SCN7A/CDH5/CLDN5/EPAS1/ACE/CHRM2/ADRA1D/EMP2/KL/SPX/KCNMB4/KCNIP1/PPARG/ADRA1B",66
